l30_4,county,state,Total00,hud_units00,units00,pop2011_13,state_flag,Units_No_Assist_00,Gap_00,Gap_00_No_Assist,per100,per100_No_Assist,state_total00,state_units00,state_hud_units00,State_Units_No_Assist_00,State_Gap_00,State_Gap_00_No_Assist,State_per100,State_per100_No_Assist,MinEli,MaxEli,min_max_same
14300,18129,18,426.2612566,140,221.5624547,25583,0,81.56245472,204.6988019,344.6988019,51.97808886,19.13438143,,,,,,,,,,,
13800,18131,18,,,,,1,,,,,,3725.217606,2072.005089,797,1275.005089,1653.212517,2450.212517,55.62104844,34.22632512,13800,15350,
13800,18133,18,568.373494,123,315.5240964,37669,0,192.5240964,252.8493976,375.8493976,55.51351351,33.87281399,,,,,,,,,,,
13800,18135,18,525.4748714,117,291.0071231,25824,0,174.0071231,234.4677483,351.4677483,55.3798362,33.11426151,,,,,,,,,,,
13800,18137,18,453.9021183,40,244.531775,28551,0,204.531775,209.3703433,249.3703433,53.87323944,45.06076679,,,,,,,,,,,
13800,18139,18,,,,,1,,,,,,3725.217606,2072.005089,797,1275.005089,1653.212517,2450.212517,55.62104844,34.22632512,13800,15350,
15400,18141,18,6748,1762,2677,266624,0,915,4071,5833,39.67101363,13.55957321,,,,,,,,,,,
14450,18143,18,430.2220888,93,271.1584634,23940,0,178.1584634,159.0636255,252.0636255,63.02755494,41.4108127,,,,,,,,,,,
15900,18145,18,685.2531101,136,290.3985646,44544,0,154.3985646,394.8545455,530.8545455,42.3782921,22.53161092,,,,,,,,,,,
13800,18147,18,232.9231777,62,151.417285,20973,0,89.41728503,81.50589262,143.5058926,65.0073928,38.38917446,,,,,,,,,,,
13800,18149,18,392.9170629,16,163.3122029,23209,0,147.3122029,229.60486,245.60486,41.56403941,37.49193323,,,,,,,,,,,
13800,18151,18,424.6382161,98,208.7720108,34206,0,110.7720108,215.8662053,313.8662053,49.1646778,26.08620858,,,,,,,,,,,
13800,18153,18,392.4147301,89,238.8905971,21234,0,149.8905971,153.524133,242.524133,60.87707182,38.19698538,,,,,,,,,,,
13800,18155,18,,,,,1,,,,,,3725.217606,2072.005089,797,1275.005089,1653.212517,2450.212517,55.62104844,34.22632512,13800,15350,
16400,18157,18,7382.499487,1144,2004.22788,177741,0,860.2278795,5378.271607,6522.271607,27.14836463,11.6522579,,,,,,,,,,,
15350,18159,18,,,,,1,,,,,,3725.217606,2072.005089,797,1275.005089,1653.212517,2450.212517,55.62104844,34.22632512,13800,15350,
13800,18161,18,,,,,1,,,,,,3725.217606,2072.005089,797,1275.005089,1653.212517,2450.212517,55.62104844,34.22632512,13800,15350,
14300,18163,18,5528.488991,1496,2412.690875,180798,0,916.6908752,3115.798116,4611.798116,43.64105417,16.58121915,,,,,,,,,,,
13800,18165,18,,,,,1,,,,,,3725.217606,2072.005089,797,1275.005089,1653.212517,2450.212517,55.62104844,34.22632512,13800,15350,
13800,18167,18,3626.714664,667,1618.098818,108373,0,951.0988177,2008.615846,2675.615846,44.61610487,26.22480415,,,,,,,,,,,
13800,18169,18,596.1625845,114,331.0097128,32455,0,217.0097128,265.1528716,379.1528716,55.52339604,36.40109569,,,,,,,,,,,
13800,18171,18,,,,,1,,,,,,3725.217606,2072.005089,797,1275.005089,1653.212517,2450.212517,55.62104844,34.22632512,13800,15350,
14300,18173,18,589.4772747,27,306.4021836,60585,0,279.4021836,283.0750911,310.0750911,51.97862526,47.39829602,,,,,,,,,,,
13800,18175,18,402.4937077,46,281.6631171,27963,0,235.6631171,120.8305905,166.8305905,69.9795082,58.5507581,,,,,,,,,,,
13800,18177,18,2074.574792,642,1148.896122,68308,0,506.8961218,925.6786704,1567.67867,55.3798362,24.43373571,,,,,,,,,,,
14650,18179,18,301.9047619,70,160.5714286,27752,0,90.57142857,141.3333333,211.3333333,53.18611987,30,,,,,,,,,,,
13800,18181,18,335.6917779,42,187.8471804,24485,0,145.8471804,147.8445975,189.8445975,55.95823096,43.44675383,,,,,,,,,,,
14650,18183,18,282.8593681,16,150.4419226,33303,0,134.4419226,132.4174455,148.4174455,53.18611988,47.52959872,,,,,,,,,,,
13600,19001,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19003,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19005,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19007,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19009,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19011,19,348.3148055,50,160.2122284,25893,0,110.2122284,188.1025771,238.1025771,45.99638772,31.6415572,,,,,,,,,,,
14100,19013,19,3831,1029,1176,131862,0,147,2655,3684,30.69694597,3.837118246,,,,,,,,,,,
13600,19015,19,333.9973966,71,99.57332948,26305,0,28.57332948,234.4240671,305.4240671,29.81260647,8.554955749,,,,,,,,,,,
13600,19017,19,329.4124448,67,227.4899694,24489,0,160.4899694,101.9224754,168.9224754,69.05931243,48.7200687,,,,,,,,,,,
13600,19019,19,315.0119007,18,217.5450527,20936,0,199.5450527,97.46684801,115.466848,69.05931243,63.34524259,,,,,,,,,,,
13600,19021,19,455.4486847,70,330.1400519,20471,0,260.1400519,125.3086328,195.3086328,72.48677249,57.11731324,,,,,,,,,,,
13600,19023,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19025,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19027,19,415.3478089,128,295.5159889,20696,0,167.5159889,119.83182,247.83182,71.14904246,40.33149696,,,,,,,,,,,
13600,19029,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19031,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19033,19,1213.541999,387,676.1897158,43773,0,289.1897158,537.3522836,924.3522836,55.72033898,23.83021897,,,,,,,,,,,
13600,19035,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19037,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19039,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19041,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19043,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19045,19,1076.525131,322,490.9827457,48742,0,168.9827457,585.5423856,907.5423856,45.60810811,15.69705535,,,,,,,,,,,
13600,19047,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
16100,19049,19,619.262077,110,184.618166,72157,0,74.61816604,434.6439109,544.6439109,29.81260647,12.0495294,,,,,,,,,,,
13600,19051,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19053,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19055,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19057,19,931.8811303,398,548.4037833,40291,0,150.4037833,383.477347,781.477347,58.84911342,16.1398035,,,,,,,,,,,
13600,19059,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19061,19,1783.327832,484,813.3420856,95073,0,329.3420856,969.9857464,1453.985746,45.60810811,18.46783747,,,,,,,,,,,
13600,19063,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19065,19,460.817409,98,318.2373342,20766,0,220.2373342,142.5800748,240.5800748,69.05931243,47.79275477,,,,,,,,,,,
13600,19067,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19069,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19071,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19073,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19075,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19077,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19079,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19081,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19083,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19085,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19087,19,337.1524988,64,198.4112564,20206,0,134.4112564,138.7412424,202.7412424,58.84911342,39.86660543,,,,,,,,,,,
13600,19089,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19091,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19093,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19095,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19097,19,273.7944486,156,124.8724681,19671,0,0,148.9219805,273.7944486,45.60810811,0,,,,,,,,,,,
13600,19099,19,487.2894366,175,283.2352113,36621,0,108.2352113,204.0542254,379.0542254,58.12463599,22.2116884,,,,,,,,,,,
13600,19101,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
16550,19103,19,5130,892,1246,136353,0,354,3884,4776,24.28849903,6.900584795,,,,,,,,,,,
13600,19105,19,302.1526023,78,138.9792825,20645,0,60.97928246,163.1733199,241.1733199,45.99638772,20.1816175,,,,,,,,,,,
13600,19107,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19109,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19111,19,800.6499299,173,471.1753853,35654,0,298.1753853,329.4745446,502.4745446,58.84911342,37.24166757,,,,,,,,,,,
14400,19113,19,4030,1000,1267,215096,0,267,2763,3763,31.43920596,6.625310174,,,,,,,,,,,
13600,19115,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19117,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19119,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19121,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19123,19,617.6425221,162,344.4668793,22460,0,182.4668793,273.1756427,435.1756427,55.77123774,29.54247365,,,,,,,,,,,
13600,19125,19,580.3943662,94,337.3521127,33292,0,243.3521127,243.0422535,337.0422535,58.12463599,41.9287517,,,,,,,,,,,
13600,19127,19,1113.768065,188,512.2930773,41013,0,324.2930773,601.4749874,789.4749874,45.99638772,29.11675129,,,,,,,,,,,
13600,19129,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19131,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19133,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19135,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19137,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19139,19,772.0303597,292,454.333022,42819,0,162.333022,317.6973377,609.6973377,58.84911342,21.02676662,,,,,,,,,,,
13600,19141,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19143,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19145,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19147,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19149,19,480.7793131,71,342.0698776,24915,0,271.0698776,138.7094355,209.7094355,71.14904247,56.38135216,,,,,,,,,,,
13600,19151,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
16100,19153,19,8525,2415,2508,444498,0,93,6017,8432,29.41935484,1.090909091,,,,,,,,,,,
16850,19155,19,2422.600036,794,1365.402863,93006,0,571.4028633,1057.197173,1851.197173,56.36105188,23.58634751,,,,,,,,,,,
13600,19157,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19159,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19161,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13900,19163,19,4280,815,1310,168685,0,495,2970,3785,30.60747664,11.56542056,,,,,,,,,,,
13600,19165,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19167,19,376.4594294,124,272.8832901,34315,0,148.8832901,103.5761393,227.5761393,72.48677249,39.54829617,,,,,,,,,,,
14250,19169,19,3155.740527,244,940.8085045,91623,0,696.8085045,2214.932022,2458.932022,29.81260647,22.08066534,,,,,,,,,,,
13600,19171,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19173,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19175,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19177,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19179,19,1102.226684,314,614.7254645,35405,0,300.7254645,487.5012197,801.5012197,55.77123774,27.28344984,,,,,,,,,,,
16100,19181,19,484.2665493,146,281.478169,46971,0,135.478169,202.7883803,348.7883803,58.12463599,27.97595027,,,,,,,,,,,
13600,19183,19,389.4411319,38,179.128853,21928,0,141.128853,210.3122789,248.3122789,45.99638772,36.23881542,,,,,,,,,,,
13600,19185,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19187,19,1004.208919,373,780.4395339,37317,0,407.4395339,223.7693853,596.7693853,77.71684945,40.57318414,,,,,,,,,,,
13600,19189,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19191,19,387.0146209,75,267.2696362,21032,0,192.2696362,119.7449847,194.7449847,69.05931243,49.68019961,,,,,,,,,,,
14450,19193,19,2872,1034,1145,102284,0,111,1727,2761,39.86768802,3.864902507,,,,,,,,,,,
13600,19195,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
13600,19197,19,,,,,1,,,,,,13013.49994,7964.424662,3187,4777.424662,5049.075279,8236.075279,61.20125023,36.71129737,13600,13600,1
12350,20001,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20003,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20005,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20007,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20009,20,589.7047691,96,326.8546556,27598,0,230.8546556,262.8501136,358.8501136,55.42682927,39.14749679,,,,,,,,,,,
12350,20011,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20013,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
15200,20015,20,971.6256185,266,441.845393,65798,0,175.845393,529.7802255,795.7802255,45.47486034,18.09806057,,,,,,,,,,,
12350,20017,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20019,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20021,20,443.739734,82,204.3765182,21194,0,122.3765182,239.3632157,321.3632157,46.0577457,27.57844494,,,,,,,,,,,
12350,20023,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20025,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20027,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20029,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20031,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20033,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20035,20,1146.531646,120,501.1095841,36221,0,381.1095841,645.4220615,765.4220615,43.70656371,33.24021501,,,,,,,,,,,
12350,20037,20,1508.298438,336,694.6882591,39250,0,358.6882591,813.6101793,1149.610179,46.0577457,23.78098724,,,,,,,,,,,
12350,20039,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20041,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20043,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
15450,20045,20,4745.750555,440,998.7101642,113246,0,558.7101642,3747.040391,4187.040391,21.0443038,11.77285148,,,,,,,,,,,
12350,20047,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20049,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20051,20,1214.682716,117,714.0893661,28977,0,597.0893661,500.5933495,617.5933495,58.78813923,49.15599427,,,,,,,,,,,
12350,20053,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
13950,20055,20,975.1440339,135,379.5314192,37119,0,244.5314192,595.6126147,730.6126147,38.92054978,25.07644109,,,,,,,,,,,
13150,20057,20,697.8352554,141,271.601318,34624,0,130.601318,426.2339374,567.2339374,38.92054978,18.71520777,,,,,,,,,,,
12350,20059,20,495.1936275,139,205.204793,25824,0,66.20479303,289.9888344,428.9888344,41.43930407,13.36947597,,,,,,,,,,,
12350,20061,20,747.3658603,76,304.2032707,37025,0,228.2032707,443.1625895,519.1625895,40.703394,30.53434507,,,,,,,,,,,
12350,20063,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20065,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20067,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20069,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20071,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20073,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
12350,20075,20,,,,,1,,,,,,7391.024099,3816.838499,1415,2401.838499,3574.185599,4989.185599,51.64153774,32.49669419,12350,12350,1
