l30_4,county,state,hud_units06,pop2011_13,state_flag,Avg_ELITotal_05_07,Avg_Units_05_07,Avg_Units_No_Assist_05_07,Gap_05_to_07,Gap_05_to_07_No_Assist,per100,per100_No_Assist,state_hud_units06,State_Avg_ELITotal_05_07,State_Avg_Units_05_07,State_Avg_Units_No_Assist_05_07,State_Gap_05_to_07,State_Gap_05_to_07_No_Assist,State_per100,State_per100_No_Assist,MinEli,MaxEli,min_max_same
14550,48299,48,46,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19500,48301,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14650,48303,48,1039,286228,0,10045,1696,657,8349,9388,16.8840219,6.540567446,,,,,,,,,,,
12950,48305,48,48,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48307,48,127,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15100,48309,48,1877,239642,0,9480.333333,2292.333333,415.3333333,7188,9065,24.17988116,4.380999262,,,,,,,,,,,
13450,48311,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48313,48,40,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48315,48,45,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48317,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14900,48319,48,8,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14450,48321,48,370,36630,0,1162.248269,497.0661698,127.0661698,665.1820988,1035.182099,42.76764124,10.93279063,,,,,,,,,,,
12950,48323,48,387,55496,0,1003.78895,549.5474808,162.5474808,454.2414689,841.2414689,54.74731326,16.19339213,,,,,,,,,,,
14300,48325,48,88,46933,0,512.3996701,243.2149169,155.2149169,269.1847532,357.1847532,47.46586134,30.29176754,,,,,,,,,,,
12950,48327,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
16750,48329,48,416,146085,0,3437.666667,765,349,2672.666667,3088.666667,22.2534665,10.15223504,,,,,,,,,,,
14300,48331,48,192,24316,0,702.6842557,210.9395109,18.93951094,491.7447447,683.7447447,30.01910307,2.695308852,,,,,,,,,,,
13450,48333,48,18,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48335,48,63,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13600,48337,48,19,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
18300,48339,48,1173,485225,0,7796.289495,3392.58268,2219.58268,4403.706815,5576.706815,43.51535025,28.46973143,,,,,,,,,,,
13500,48341,48,32,22193,0,420.7838577,233.7599179,201.7599179,187.0239398,219.0239398,55.55344237,47.94858791,,,,,,,,,,,
12950,48343,48,82,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48345,48,3,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13600,48347,48,597,65586,0,2543.470296,656.9300065,59.93000651,1886.540289,2483.540289,25.82809823,2.356229857,,,,,,,,,,,
13450,48349,48,290,48024,0,1355.794812,618.6416312,328.6416312,737.1531811,1027.153181,45.62944375,24.23977642,,,,,,,,,,,
12950,48351,48,30,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48353,48,169,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14450,48355,48,2873,347585,0,10588.57888,2948.338869,75.33886878,7640.240007,10513.24001,27.84451911,0.711510673,,,,,,,,,,,
16850,48357,48,22,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14150,48359,48,2,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15200,48361,48,439,82762,0,2439.644252,576.8925072,137.8925072,1862.751745,2301.751745,23.64658318,5.65215634,,,,,,,,,,,
13200,48363,48,118,27970,0,980.7611663,397.1915031,279.1915031,583.5696632,701.5696632,40.49829018,28.4668187,,,,,,,,,,,
13500,48365,48,83,23974,0,306.1660971,124.5089572,41.50895723,181.6571399,264.6571399,40.66712755,13.55765959,,,,,,,,,,,
19000,48367,48,381,119771,0,1805.320802,513.0178032,132.0178032,1292.302999,1673.302999,28.41698842,7.312706034,,,,,,,,,,,
12950,48369,48,21,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48371,48,77,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48373,48,177,45711,0,1169.601679,291.6463354,114.6463354,877.9553438,1054.955344,24.93552639,9.802169185,,,,,,,,,,,
15550,48375,48,743,122044,0,4273.333333,808.6666667,65.66666667,3464.666667,4207.666667,18.92355694,1.536661466,,,,,,,,,,,
12950,48377,48,39,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14300,48379,48,16,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15550,48381,48,370,125013,0,2478.666667,620.6666667,250.6666667,1858,2228,25.04034427,10.11296396,,,,,,,,,,,
13750,48383,48,3,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48385,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48387,48,112,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48389,48,67,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48391,48,33,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
17550,48393,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
16200,48395,48,235,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19950,48397,48,96,83152,0,624.0544098,231.5796402,135.5796402,392.4747696,488.4747696,37.10888611,21.72561207,,,,,,,,,,,
12950,48399,48,45,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13850,48401,48,116,53780,0,604.5432329,245.8503676,129.8503676,358.6928653,474.6928653,40.66712755,21.47908711,,,,,,,,,,,
12950,48403,48,31,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48405,48,57,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
18300,48407,48,7,26932,0,304.080599,75.82409803,68.82409803,228.256501,235.256501,24.93552639,22.63350514,,,,,,,,,,,
14450,48409,48,628,65251,0,1639.754458,703.3277978,75.32779782,936.42666,1564.42666,42.8922632,4.593846198,,,,,,,,,,,
12950,48411,48,32,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13300,48413,48,15,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14100,48415,48,49,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13650,48417,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48419,48,134,25813,0,674.4002368,369.5304914,235.5304914,304.8697454,438.8697454,54.79394449,34.92443783,,,,,,,,,,,
13850,48421,48,3,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15800,48423,48,734,214529,0,5550.333333,859.6666667,125.6666667,4690.666667,5424.666667,15.48855925,2.264128281,,,,,,,,,,,
16450,48425,48,14,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48427,48,185,61737,0,1495.773963,673.1074253,488.1074253,822.6665381,1007.666538,45.00061117,32.63243225,,,,,,,,,,,
12950,48429,48,98,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14600,48431,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48433,48,15,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14350,48435,48,4,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48437,48,81,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19000,48439,48,7116,1880361,0,48821.01253,9551.31553,2435.31553,39269.697,46385.697,19.56394396,4.988252811,,,,,,,,,,,
14250,48441,48,492,133616,0,2820,476.3333333,0,2343.666667,2820,16.89125296,0,,,,,,,,,,,
12950,48443,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48445,48,90,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48447,48,10,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13250,48449,48,131,32548,0,583.9876115,288.555996,157.555996,295.4316155,426.4316155,49.41132147,26.97933876,,,,,,,,,,,
14750,48451,48,703,113427,0,3204.506583,732.7018525,29.70185252,2471.80473,3174.80473,22.86473233,0.926877563,,,,,,,,,,,
21350,48453,48,5494,1093138,0,43619.63472,7260.406297,1766.406297,36359.22843,41853.22843,16.64481223,4.049566916,,,,,,,,,,,
12950,48455,48,21,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48457,48,35,21532,0,504.0402605,276.1835406,241.1835406,227.85672,262.85672,54.79394449,47.85005474,,,,,,,,,,,
14550,48459,48,164,39907,0,613.2096268,293.0796488,129.0796488,320.129978,484.129978,47.79436525,21.04984057,,,,,,,,,,,
13100,48461,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48463,48,162,26737,0,611.4892982,334.7739616,172.7739616,276.7153365,438.7153365,54.74731326,28.2546174,,,,,,,,,,,
12950,48465,48,501,48728,0,1290.229965,706.3662408,205.3662408,583.8637243,1084.863724,54.74731326,15.91702614,,,,,,,,,,,
14600,48467,48,172,52518,0,1069.973973,511.3872688,339.3872688,558.5867043,730.5867043,47.79436525,31.71920788,,,,,,,,,,,
15900,48469,48,585,88949,0,2571.703785,598.8751143,13.87511428,1972.828671,2557.828671,23.28709542,0.539530033,,,,,,,,,,,
15200,48471,48,286,68528,0,3366.267257,839.3964602,553.3964602,2526.870796,2812.870796,24.93552639,16.43946894,,,,,,,,,,,
18300,48473,48,70,44543,0,1268.629452,440.6992493,370.6992493,827.9302028,897.9302028,34.73821679,29.22045115,,,,,,,,,,,
12950,48475,48,74,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15650,48477,48,244,34033,0,1020.509707,551.4621093,307.4621093,469.0475976,713.0475976,54.03790925,30.12828856,,,,,,,,,,,
12950,48479,48,1098,258973,0,6723,1371,273,5352,6450,20.39268184,4.060687193,,,,,,,,,,,
14200,48481,48,173,41202,0,1264.980879,541.0024842,368.0024842,723.9783951,896.9783951,42.76764124,29.09154519,,,,,,,,,,,
13400,48483,48,21,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14750,48485,48,956,131403,0,4202.333333,2207.333333,1251.333333,1995,2951,52.52637424,29.77710796,,,,,,,,,,,
13650,48487,48,101,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48489,48,99,22043,0,518.5770492,233.3628415,134.3628415,285.2142076,384.2142076,45.00061117,25.909909,,,,,,,,,,,
21350,48491,48,728,456571,0,4833.666667,764.6666667,36.66666667,4069,4797,15.81959865,0.758568375,,,,,,,,,,,
16100,48493,48,78,44501,0,423.9480473,209.2354773,131.2354773,214.7125701,292.7125701,49.35403727,30.95555649,,,,,,,,,,,
12950,48495,48,31,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
17050,48497,48,30,60412,0,675.4990192,302.1282632,272.1282632,373.370756,403.370756,44.72667681,40.28551566,,,,,,,,,,,
13600,48499,48,51,42183,0,611.812794,292.4120414,241.4120414,319.4007526,370.4007526,47.79436525,39.45848203,,,,,,,,,,,
13100,48501,48,7,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13100,48503,48,117,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48505,48,80,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48507,48,278,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14800,49001,49,22,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
16800,49003,49,103,50425,0,415.5538791,121.040421,18.04042097,294.5134581,397.5134581,29.12749154,4.341295288,,,,,,,,,,,
15000,49005,49,227,115779,0,2421.505262,705.3237403,478.3237403,1716.181522,1943.181522,29.12749154,19.75315717,,,,,,,,,,,
14800,49007,49,160,21192,0,582.7733333,268.6342029,108.6342029,314.1391304,474.1391304,46.09582964,18.64090148,,,,,,,,,,,
15100,49009,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
18800,49011,49,784,316562,0,3513.666667,654.6666667,0,2859,3513.666667,18.63200835,0,,,,,,,,,,,
14800,49013,49,31,19464,0,278.32,128.293913,97.29391304,150.026087,181.026087,46.09582964,34.95757152,,,,,,,,,,,
14850,49015,49,34,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
14800,49017,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
14800,49019,49,28,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
14800,49021,49,55,46739,0,673.9149921,271.1281679,216.1281679,402.7868241,457.7868241,40.23180537,32.07053864,,,,,,,,,,,
16900,49023,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
14800,49025,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
14800,49027,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
18800,49029,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
14800,49031,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
15400,49033,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
18400,49035,49,4100,1063941,0,20775.33333,5317.666667,1217.666667,15457.66667,19557.66667,25.59605943,5.861117351,,,,,,,,,,,
14800,49037,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
14800,49039,49,3,28089,0,144.1741592,58.00386714,55.00386714,86.17029211,89.17029211,40.23180537,38.15098865,,,,,,,,,,,
14800,49041,49,23,20830,0,120.6962572,48.55828327,25.55828327,72.1379739,95.1379739,40.23180537,21.17570492,,,,,,,,,,,
25000,49043,49,1,37946,0,749.3733333,345.4298551,344.4298551,403.9434783,404.9434783,46.09582964,45.9623848,,,,,,,,,,,
17050,49045,49,150,59961,0,701.8353358,204.427028,54.42702803,497.4083077,647.4083077,29.12749154,7.754956934,,,,,,,,,,,
14800,49047,49,35,34417,0,435.7733333,200.8733333,165.8733333,234.9,269.9,46.09582964,38.0641312,,,,,,,,,,,
16900,49049,49,1115,540635,0,8266.333333,1506.333333,391.3333333,6760,7875,18.22250897,4.734061857,,,,,,,,,,,
18450,49051,49,1,25375,0,367.1733333,169.2515942,168.2515942,197.9217391,198.9217391,46.09582964,45.8234787,,,,,,,,,,,
14900,49053,49,154,144664,0,1942.383054,781.4557696,627.4557696,1160.927284,1314.927284,40.23180537,32.30340012,,,,,,,,,,,
14800,49055,49,0,,1,,,,,,,,84,909.5237275,399.9131575,315.9131575,509.61057,593.61057,43.96951342,34.7339105,14800,18800,
18800,49057,49,1311,236368,0,4441,1588.666667,277.6666667,2852.333333,4163.333333,35.77272386,6.252345568,,,,,,,,,,,
18950,50001,50,106,36801,0,614.5213846,246.0532308,140.0532308,368.4681538,474.4681538,40.03981585,22.79061954,,,,,,,,,,,
17850,50003,50,270,36709,0,760.0116923,304.3072821,34.30728205,455.7044103,725.7044103,40.03981585,4.514046612,,,,,,,,,,,
17650,50005,50,139,31128,0,1099.146644,532.6738616,393.6738616,566.4727824,705.4727824,48.46249265,35.81631839,,,,,,,,,,,
21200,50007,50,1805,158543,0,5448.767863,1195.789589,0,4252.978274,5448.767863,21.94605495,0,,,,,,,,,,,
17650,50009,50,33,,1,,,,,,,,74,259.2281006,98.22459277,24.22459277,161.0035079,235.0035079,37.89118252,9.344894596,17650,21200,
21200,50011,50,386,48230,0,1059.552318,232.529934,0,827.0223841,1059.552318,21.94605495,0,,,,,,,,,,,
21200,50013,50,41,,1,,,,,,,,74,259.2281006,98.22459277,24.22459277,161.0035079,235.0035079,37.89118252,9.344894596,17650,21200,
17650,50015,50,98,24879,0,936.0147212,453.6160655,355.6160655,482.3986557,580.3986557,48.46249266,37.99257185,,,,,,,,,,,
17650,50017,50,143,28974,0,565.5648104,254.2373666,111.2373666,311.3274439,454.3274439,44.95282625,19.66836771,,,,,,,,,,,
17650,50019,50,74,27152,0,843.2107829,408.6409637,334.6409637,434.5698192,508.5698192,48.46249265,39.6865138,,,,,,,,,,,
17650,50021,50,491,60943,0,1304.466923,522.3061538,31.30615384,782.1607692,1273.160769,40.03981585,2.39991933,,,,,,,,,,,
19650,50023,50,550,59408,0,2071.412904,1003.858326,453.8583262,1067.554577,1617.554577,48.46249265,21.91056768,,,,,,,,,,,
18050,50025,50,413,44045,0,1505.863543,676.9282221,263.9282221,828.935321,1241.935321,44.95282625,17.52670242,,,,,,,,,,,
18800,50027,50,456,56259,0,1920.90498,863.501078,407.501078,1057.403902,1513.403902,44.95282625,21.21401539,,,,,,,,,,,
14900,51001,51,89,33283,0,648.8543275,335.4555059,246.4555059,313.3988216,402.3988216,51.6996638,37.98317981,,,,,,,,,,,
20050,51003,51,230,101974,0,3089.092342,787.5518018,557.5518018,2301.540541,2531.540541,25.49460212,18.04904936,,,,,,,,,,,
15100,51005,51,134,,1,,,,,,,,3368,16217.80075,6856.527122,3488.527122,9361.273632,12729.27363,42.27778615,21.51048206,13950,28350,
20600,51007,51,0,,1,,,,,,,,3368,16217.80075,6856.527122,3488.527122,9361.273632,12729.27363,42.27778615,21.51048206,13950,28350,
16250,51009,51,24,32239,0,642.2887422,342.1887055,318.1887055,300.1000367,324.1000367,53.27646011,49.53982292,,,,,,,,,,,
16250,51011,51,30,,1,,,,,,,,3368,16217.80075,6856.527122,3488.527122,9361.273632,12729.27363,42.27778615,21.51048206,13950,28350,
28350,51013,51,1712,220785,0,6369.333333,1368,0,5001.333333,6369.333333,21.47791501,0,,,,,,,,,,,
17000,51015,51,114,73768,0,1157.269391,501.3522192,387.3522192,655.9171715,769.9171715,43.32199773,33.47122306,,,,,,,,,,,
15200,51017,51,1,,1,,,,,,,,3368,16217.80075,6856.527122,3488.527122,9361.273632,12729.27363,42.27778615,21.51048206,13950,28350,
16250,51019,51,4,69584,0,999.0288962,532.2472314,528.2472314,466.7816648,470.7816648,53.27646011,52.87607129,,,,,,,,,,,
14900,51021,51,0,,1,,,,,,,,3368,16217.80075,6856.527122,3488.527122,9361.273632,12729.27363,42.27778615,21.51048206,13950,28350,
17400,51023,51,1,33049,0,218.8051368,75.95896148,74.95896148,142.8461753,143.8461753,34.71534653,34.25831887,,,,,,,,,,,
14900,51025,51,37,,1,,,,,,,,3368,16217.80075,6856.527122,3488.527122,9361.273632,12729.27363,42.27778615,21.51048206,13950,28350,
14900,51027,51,68,23779,0,594.5985252,279.0823433,211.0823433,315.5161819,383.5161819,46.93626564,35.49997761,,,,,,,,,,,
14900,51029,51,1,,1,,,,,,,,3368,16217.80075,6856.527122,3488.527122,9361.273632,12729.27363,42.27778615,21.51048206,13950,28350,
16250,51031,51,95,55161,0,1613.153942,859.4313165,764.4313165,753.7226256,848.7226256,53.27646011,47.38737553,,,,,,,,,,,
20600,51033,51,36,28974,0,385.6141812,199.3612353,163.3612353,186.252946,222.252946,51.6996638,42.36390756,,,,,,,,,,,
14900,51035,51,114,29950,0,705.9677728,331.3549092,217.3549092,374.6128636,488.6128636,46.93626564,30.78821974,,,,,,,,,,,
20600,51036,51,2,,1,,,,,,,,3368,16217.80075,6856.527122,3488.527122,9361.273632,12729.27363,42.27778615,21.51048206,13950,28350,
14900,51037,51,2,,1,,,,,,,,3368,16217.80075,6856.527122,3488.527122,9361.273632,12729.27363,42.27778615,21.51048206,13950,28350,
