county,ELI_Cutoff,Housing gap,Total ELI renters,Housing gap (asst off),Units per 100 renters,Units per 100 renters (asst off),Number of HUD asst units,AAA units,AAA units (asst off)
48433,10400,5.834512023,16.85289958,10.83451202,65.3797734,35.71128829,5,11.01838755,6.018387553
48435,11050,36.87342256,68.44206501,36.87342256,46.12462006,46.12462006,,31.56864245,31.56864245
48437,10400,62.04513889,127.3623512,101.0451389,51.28455285,20.66325885,39,65.3172123,26.3172123
48439,17200,28287.72487,38937.48641,33628.72487,27.35092201,13.63406328,5341,10649.76154,5308.761537
48441,12100,2458,3516,2816,30.09101251,19.90898749,358,1058,700
48443,10400,5.366459627,11.90253225,5.366459627,54.9132948,54.9132948,,6.536072623,6.536072623
48445,10800,128.0571599,335.3760048,181.0571599,61.816839,46.01368097,53,207.3188449,154.3188449
48447,10400,6.126237624,17.69554455,11.12623762,65.3797734,37.1240733,5,11.56930693,6.56930693
48449,11450,302.943314,572.3110465,386.943314,47.06666667,32.38933333,84,269.3677326,185.3677326
48451,12400,1949.021208,2840.311856,2459.021208,31.38002774,13.42425296,510,891.2906484,381.2906484
48453,17650,25762.99525,31236.62966,28955.99525,17.52312738,7.301153902,3193,5473.634405,2280.634405
48455,10500,118.4927419,189.5451613,130.4927419,37.48574686,31.15480182,12,71.05241935,59.05241935
48457,10550,133.7172414,304.9472906,160.7172414,56.15070359,47.29671444,27,171.2300493,144.2300493
48459,12200,257.177453,517.8921364,326.177453,50.34150261,37.01826498,69,260.7146834,191.7146834
48461,11050,18.9789675,35.22753346,21.9789675,46.12462006,37.60855406,3,16.24856597,13.24856597
48463,10400,257.3655987,626.0690752,395.3655987,58.89182058,36.84952438,138,368.7034765,230.7034765
48465,10400,442.1590548,1075.598728,973.1590548,58.89182058,9.523967462,531,633.4396728,102.4396728
48467,10600,372.434238,749.9909534,425.434238,50.34150261,43.2747507,53,377.5567154,324.5567154
48469,12850,1171.469048,1955.241253,1486.469048,40.08570316,23.97515928,315,783.7722046,468.7722046
48471,12050,1343.654637,2149.357258,1563.654637,37.48574686,27.25012879,220,805.702621,585.702621
48473,17000,491.0708491,988.9486209,549.0708491,50.34414946,44.47933517,58,497.8777718,439.8777718
48475,10400,122.9813665,272.7663641,183.9813665,54.9132948,32.5498336,61,149.7849976,88.78499761
48477,12750,324.1162639,781.6747224,494.1162639,58.53566009,36.78748337,170,457.5584585,287.5584585
48479,10400,3039,4255,4047,28.57814336,4.888366628,1008,1216,208
48481,11050,488.3498433,1000.091536,700.3498433,51.16948543,29.97142582,212,511.7416928,299.7416928
48483,10650,33.80902778,69.40104167,35.80902778,51.28455285,48.40275172,2,35.59201389,33.59201389
48485,11950,1576,2847,2290,44.64348437,19.56445381,714,1271,557
48487,10650,143.2315341,357.9261364,208.2315341,59.98293515,41.82276371,65,214.6946023,149.6946023
48489,10400,213.2331984,408.2404858,285.2331984,47.76774823,30.13108492,72,195.0072875,123.0072875
48491,17650,1986,2942,2462,32.49490143,16.31543168,476,956,480
48493,12950,152.5895317,326.4297521,201.5895317,53.25501713,38.24413051,49,173.8402204,124.8402204
48495,10750,42.93167702,95.220258,55.93167702,54.9132948,41.2607378,13,52.28858098,39.28858098
48497,11100,263.4794034,658.4176136,284.4794034,59.98293515,56.79347005,21,394.9382102,373.9382102
48499,11400,310.9352818,626.1471816,328.9352818,50.34150261,47.46677914,18,315.2118998,297.2118998
48501,11700,35.40041679,92.7121167,44.40041679,61.816839,52.10936998,9,57.31169991,48.31169991
48503,10600,146.2294034,365.4176136,215.2294034,59.98293515,41.10042993,69,219.1882102,150.1882102
48505,10400,140.4218624,268.8412956,168.4218624,47.76774823,37.35268162,28,128.4194332,100.4194332
48507,10400,104.0790729,253.1833674,326.0790729,58.89182058,0,222,149.1042945,0
49001,12300,53.85875808,75.16977746,53.85875808,28.35051546,28.35051546,,21.31101938,21.31101938
49003,13300,330.1977077,433.5186246,378.1977077,23.8330976,12.76090893,48,103.3209169,55.3209169
49005,13900,1472.884568,1933.759312,1585.884568,23.8330976,17.98955754,113,460.8747441,347.8747441
49007,12750,162.08065,312.5841107,349.08065,48.14814815,0,187,150.5034607,0
49009,14550,3.998194403,7.710803491,3.998194403,48.14814815,48.14814815,,3.712609088,3.712609088
49011,16000,1398,2194,2004,36.28076573,8.659981769,606,796,190
49013,12300,86.42250978,166.6719832,103.4225098,48.14814815,37.94847351,17,80.24947337,63.24947337
49015,13150,49.82365333,96.08847427,51.82365333,48.14814815,46.06673306,2,46.26482095,44.26482095
49017,12300,21.20423546,29.59440057,21.20423546,28.35051546,28.35051546,,8.390165111,8.390165111
49019,12300,131.6328619,253.8633765,143.6328619,48.14814815,43.42119613,12,122.2305146,110.2305146
49021,12300,552.1582915,770.638191,592.1582915,28.35051546,23.16001226,40,218.4798995,178.4798995
49023,12900,44.95297918,62.74012922,44.95297918,28.35051546,28.35051546,,17.78715004,17.78715004
49025,12300,42.40847093,59.18880115,42.40847093,28.35051546,28.35051547,,16.78033022,16.78033022
49027,12300,67.00538406,93.51830582,67.00538406,28.35051546,28.35051546,,26.51292175,26.51292175
49029,13150,20.29852543,39.14715618,20.29852543,48.14814815,48.14814815,,18.84863076,18.84863076
49031,12300,5.089016511,7.102656138,5.089016511,28.35051546,28.35051546,,2.013639627,2.013639627
49033,12300,3.526811298,4.630372493,3.526811298,23.8330976,23.8330976,,1.103561195,1.103561195
49035,16000,12551,16215,15603,22.59636139,3.774283071,3052,3664,612
49037,12300,49.51609991,95.49533554,49.51609991,48.14814815,48.14814815,,45.97923563,45.97923563
49039,12300,167.0893755,233.2038765,178.0893755,28.35051546,23.63361274,11,66.11450108,55.11450108
49041,12300,141.6442929,197.6905958,154.6442929,28.35051546,21.77458304,13,56.04630295,43.04630295
49043,19550,262.0355101,505.354198,262.0355101,48.14814815,48.14814815,,243.3186879,243.3186879
49045,13150,347.3909128,456.0916905,404.3909128,23.8330976,11.33561054,57,108.7007777,51.70077773
49047,12300,159.3126693,307.2458622,198.3126693,48.14814815,35.45473066,39,147.9331929,108.9331929
49049,13950,3774,4908,4276,23.10513447,12.87693562,502,1134,632
49051,12300,96.87932591,186.8387,96.87932591,48.14814815,48.14814815,,89.95937406,89.95937406
49053,12550,1256.562994,1753.764178,1399.562994,28.35051546,20.19662558,143,497.2011845,354.2011845
49055,12300,11.02620244,15.3890883,11.02620244,28.35051546,28.35051546,,4.362885858,4.362885858
49057,16000,2340,4149,3212,43.60086768,22.58375512,872,1809,937
50001,12650,309.1156965,459.168679,417.1156965,32.67927221,9.158504149,108,150.0529825,42.05298252
50003,12300,554.6399351,823.8769148,743.6399351,32.67927221,9.738952288,189,269.2369796,80.23697964
50005,12000,297.7513436,544.4435686,408.7513436,45.31088973,24.92310183,111,246.692225,135.692225
50007,15925,2935.851231,4453.10459,4180.851231,34.07181054,6.113787664,1245,1517.253359,272.2533591
50009,12000,40.78394841,74.57416697,61.78394841,45.31088973,17.15100427,21,33.79021856,12.79021856
50011,13850,463.0867462,702.4108352,622.0867462,34.07181054,11.43548547,159,239.324089,80.324089
50013,13850,53.062023,80.48457487,72.062023,34.07181054,10.46480258,19,27.42255187,8.422551865
50015,12000,258.1082049,471.9553923,354.1082049,45.31088973,24.96998431,96,213.8471874,117.8471874
50017,12000,191.8171345,296.2924173,281.8171345,35.26086957,4.885471898,90,104.4752828,14.47528278
50019,12000,260.9602293,477.170369,361.9602293,45.31088973,24.14444551,101,216.2101397,115.2101397
50021,12000,1023.244368,1519.954406,1356.244368,32.67927221,10.7707203,333,496.7100378,163.7100378
50023,13150,734.3962737,1342.856503,1190.396274,45.31088973,11.35342674,456,608.4602293,152.4602293
50025,12300,603.2103058,931.7553414,819.2103058,35.26086957,12.0788184,216,328.5450356,112.5450356
50027,12800,693.9725597,1071.952241,1006.97256,35.26086957,6.061807522,313,377.9796816,64.9796816
51001,11950,411.338719,825.4714368,460.338719,50.16923656,44.23323468,49,414.1327178,365.1327178
51003,17100,1534.919925,2160.241982,1659.919925,28.94685232,23.16046353,125,625.3220562,500.3220562
51005,12250,147.3817204,277.3494624,209.3817204,46.86064319,24.50617404,62,129.9677419,67.96774194
51007,12250,60.48767123,116.9671233,60.48767123,48.28660436,48.28660436,,56.47945206,56.47945206
51009,12750,242.3006135,450.4601227,265.3006135,46.2104188,41.10452843,23,208.1595092,185.1595092
51011,12250,105.9671233,204.9123288,121.9671233,48.28660436,40.47838702,16,98.94520548,82.94520548
51013,24200,6298,7797,7283,19.22534308,6.592279082,985,1499,514
51015,13000,329.0903226,619.2967742,415.0903226,46.86064319,32.97392464,86,290.2064516,204.2064516
51017,12250,24.25268817,45.63978495,24.25268817,46.86064319,46.86064319,,21.38709677,21.38709677
51019,12750,207.9229196,386.5486865,210.9229196,46.2104188,45.43431992,3,178.6257669,175.6257669
51021,12250,23.94851924,57.04732909,23.94851924,58.0199115,58.0199115,,33.09880985,33.09880985
51023,13800,82.9154757,161.3372805,83.9154757,48.60736748,47.98754793,1,78.42180482,77.42180482
51025,11950,122.0995582,264.6238586,150.0995582,53.85920271,43.27814621,28,142.5243005,114.5243005
51027,11950,228.9814559,545.4525325,251.9814559,58.0199115,53.80322928,23,316.4710767,293.4710767
51029,11950,114.1534247,220.7424658,117.1534247,48.28660436,46.92755458,3,106.5890411,103.5890411
51031,12750,496.6127104,923.2507472,535.6127104,46.2104188,41.98621425,39,426.6380368,387.6380368
51033,12950,132.652914,266.2068667,160.652914,50.16923656,39.65110066,28,133.5539527,105.5539527
51035,11950,263.8538611,628.5214503,355.8538611,58.0199115,43.38238403,92,364.6675893,272.6675893
51036,17850,28.8,66.09452055,28.8,56.42603992,56.42603992,,37.29452055,37.29452055
51037,11950,89.59452055,173.2520548,90.59452055,48.28660436,47.70941063,1,83.65753424,82.65753424
51041,17850,1906,2735,2306,30.31078611,15.68555759,400,829,429
51043,16400,86.16888889,164.5316872,98.16888889,47.62778506,40.33435715,12,78.36279835,66.36279835
51045,12250,24.99892473,47.04408602,30.99892473,46.86064319,34.10664899,6,22.04516129,16.04516129
51047,16450,395.9131206,738.1146572,464.9131206,46.36156907,37.01342792,69,342.2015366,273.2015366
51049,12100,99.6,192.6,113.6,48.28660436,41.01765317,14,93,79
51051,11950,184.069037,428.5339259,266.069037,57.04679935,37.91179159,82,244.4648889,162.4648889
51053,17850,216.4,496.6268836,250.4,56.42603992,49.57985395,34,280.2268836,246.2268836
51057,13750,93.27755338,187.1886901,99.27755338,50.16923656,46.9639147,6,93.91113675,87.91113675
51059,24200,9850.536531,14103.68094,13455.53653,30.15627217,4.595569148,3605,4253.14441,648.1444101
51061,24200,403.2177778,769.9078189,546.2177778,47.62778506,29.05413293,143,366.6900412,223.6900412
51063,11950,85.37453532,123.3187732,88.37453532,30.76923077,28.33651114,3,37.94423791,34.94423791
51065,17100,101.0810633,142.2612039,115.0810633,28.94685232,19.10579966,14,41.1801406,27.1801406
51067,12250,357.556582,587.767321,454.556582,39.1669851,22.66385596,97,230.210739,133.210739
51069,14900,528.4846097,740.7082,574.4846097,28.65144334,22.44117053,46,212.2235903,166.2235903
51071,12250,184.7369889,266.8423172,238.7369889,30.76923077,10.53256045,54,82.10532837,28.10532837
51073,14800,266.1493289,378.5234899,293.1493289,29.6875,22.55452128,27,112.3741611,85.37416107
51075,17850,50.14908504,117.0823466,57.14908504,57.16768028,51.18898221,7,66.93326157,59.93326157
51077,11950,104.6172156,249.2067534,155.6172156,58.0199115,37.55497654,51,144.5895378,93.58953778
51079,17100,95.90762302,134.9801186,138.907623,28.94685232,0,43,39.07249561,0
51081,11950,59.1269514,128.1446245,59.1269514,53.85920271,53.85920272,,69.01767305,69.01767305
51083,11950,342.9150685,663.1068493,441.9150685,48.28660436,33.35688375,99,320.1917808,221.1917808
51085,17850,387.1297094,903.8261572,535.1297094,57.16768028,40.79284992,148,516.6964478,368.6964478
51087,17850,3816,5663,5235,32.61522161,7.557831538,1419,1847,428
51089,12100,711.8960739,1170.246247,791.8960739,39.1669851,32.33081705,80,458.3501732,378.3501732
51091,11950,13.05913979,24.57526882,13.05913979,46.86064319,46.86064319,,11.51612903,11.51612903
51093,14800,237.0690599,436.0161241,457.0690599,45.62837317,0,220,198.9470642,0
51095,14800,668.9597315,951.409396,719.9597315,29.6875,24.3270316,51,282.4496644,231.4496644
51097,13350,33.25879977,66.74350837,33.25879977,50.16923656,50.16923656,,33.4847086,33.4847086
51099,15850,118.8761021,197.6102088,120.8761021,39.84313726,38.8310438,2,78.73410673,76.73410673
51101,12700,48.16791691,96.66301212,59.16791691,50.16923656,38.78949599,11,48.49509521,37.49509521
51103,13100,73.78101558,148.0631852,115.7810156,50.16923656,21.80296851,42,74.28216965,32.28216965
51105,11950,398.4219259,927.5721482,701.4219259,57.04679935,24.38087675,303,529.1502222,226.1502222
51107,24200,1183.671111,2260.112757,1565.671111,47.62778506,30.72597347,382,1076.441646,694.4416461
51109,13100,195.0903846,310.820858,270.0903846,37.23381826,13.10416348,75,115.7304734,40.73047337
51111,11950,131.7136966,285.4603829,131.7136966,53.85920271,53.85920272,,153.7466863,153.7466863
51113,13900,77.06730769,122.7847633,80.06730769,37.23381826,34.79051836,3,45.71745562,42.71745562
51115,14800,49.45469799,70.33557047,50.45469799,29.6875,28.26574427,1,20.88087248,19.88087248
51117,11950,366.2986745,793.8715759,415.2986745,53.85920271,47.68691976,49,427.5729013,378.5729013
51119,12250,71.86959031,144.2273514,71.86959031,50.16923656,50.16923655,,72.3577611,72.3577611
51121,13150,3165.128253,4571.851921,3480.128253,30.76923077,23.87924384,315,1406.723668,1091.723668
51125,11950,84.32473118,158.6860215,99.32473118,46.86064319,37.40801475,15,74.36129033,59.36129033
51127,17850,51.2,117.5013699,52.2,56.42603992,55.57498601,1,66.30136986,65.30136986
51131,11950,187.3196769,375.9117138,274.3196769,50.16923656,27.02550445,87,188.5920369,101.5920369
51133,11950,53.51990768,107.4033468,55.51990768,50.16923656,48.30709719,2,53.88343913,51.88343913
51135,11950,235.5835616,455.5561644,235.5835616,48.28660436,48.28660436,,219.9726027,219.9726027
51137,14650,317.9576923,506.5748521,375.9576923,37.23381826,25.78437505,58,188.6171598,130.6171598
51139,12250,296.3788462,472.1951183,308.3788462,37.23381826,34.69249593,12,175.8162722,163.8162722
51141,11950,129.6027714,213.0467667,142.6027714,39.1669851,33.06503847,13,83.44399538,70.44399538
51143,12100,496.153527,922.2588751,536.153527,46.2023581,41.86518108,40,426.1053481,386.1053481
51145,17850,55.7212056,130.0914962,63.7212056,57.16768028,51.01816226,8,74.37029063,66.37029063
51147,11950,279.6986301,540.8630137,344.6986301,48.28660436,36.2687739,65,261.1643836,196.1643836
51149,17850,194.8,447.0559932,244.8,56.42603992,45.24175858,50,252.2559932,202.2559932
51153,24200,2643.255913,4153.539995,3678.255913,36.36137087,11.44286759,1035,1510.284082,475.2840819
51155,11950,515.623606,744.789653,645.623606,30.76923077,13.31463812,130,229.1660471,99.16604709
51157,15300,51.525,82.09038462,52.525,37.23381826,36.01564879,1,30.56538462,29.56538462
51159,11950,57.34275822,115.0750144,58.34275822,50.16923656,49.30023819,1,57.73225621,56.73225621
51161,13800,489.0845243,951.6627195,757.0845243,48.60736748,20.44612983,268,462.5781952,194.5781952
51163,12250,192.155914,361.6075269,226.155914,46.86064319,37.45818403,34,169.4516129,135.4516129
51165,14300,571.6192308,910.7121302,608.6192308,37.23381826,33.17106355,37,339.0928994,302.0928994
51167,11950,307.5703704,716.0592593,420.5703704,57.04679935,41.26598254,113,408.4888889,295.4888889
51169,12100,167.2665848,416.6968673,264.2665848,59.85892914,36.58061639,97,249.4302826,152.4302826
51171,13200,381.2755479,534.3843881,554.2755479,28.65144334,0,173,153.1088402,0
51173,11950,275.3169533,685.8734644,476.3169533,59.85892914,30.55323204,201,410.5565111,209.5565111
51175,12250,225.9322533,489.6583211,248.9322533,53.85920271,49.16204982,23,263.7260678,240.7260678
51177,24200,689.2234043,1284.943262,802.2234043,46.36156907,37.56740646,113,595.7198581,482.7198581
51179,24200,648.1238979,1077.389791,737.1238979,39.84313726,31.58243155,89,429.2658933,340.2658933
51181,12250,60.08836524,130.2282769,64.08836524,53.85920271,50.78767317,4,70.13991164,66.13991164
51183,12250,167.2860088,362.5555228,217.2860088,53.85920271,40.06821158,50,195.269514,145.269514
51185,11950,466.3659009,1110.921672,623.3659009,58.0199115,43.88750199,157,644.5557708,487.5557708
51187,14500,324.9422222,620.4477366,395.9422222,47.62778506,36.18443604,71,295.5055144,224.5055144
51191,12100,465.2702703,1159.087838,607.2702703,59.85892914,47.60791629,142,693.8175675,551.8175675
51193,12700,162.4711483,326.0458742,243.4711483,50.16923656,25.32610667,81,163.5747259,82.57472591
51195,11950,603.3111111,1404.577778,941.3111111,57.04679935,32.98262823,338,801.2666667,463.2666667
51197,11950,290.7434265,692.5745918,459.7434265,58.0199115,33.61820777,169,401.8311652,232.8311652
51199,14800,418.6661074,595.4362416,460.6661074,29.6875,22.63384806,42,176.7701342,134.7701342
51510,24200,4849,6459,6029,24.9264592,6.657377303,1180,1610,430
51515,12750,137.9249646,256.4157622,261.9249646,46.2104188,0,124,118.4907975,0
51520,12100,344.1461917,857.3418305,745.1461917,59.85892914,13.08645337,401,513.1956388,112.1956388
51530,12250,73.1311828,137.6215054,73.1311828,46.86064319,46.86064319,,64.49032258,64.49032258
51540,17100,1891.091388,2661.516696,2404.091388,28.94685232,9.672128226,513,770.4253076,257.4253076
51550,14800,1675,2900,2763,42.24137931,4.724137931,1088,1225,137
51570,17850,314.4,721.5318493,332.4,56.42603992,53.93134755,18,407.1318493,389.1318493
51580,12250,115.6666667,217.6666667,115.6666667,46.86064319,46.86064319,,102,102
51590,12100,1465.846473,2724.741125,2133.846473,46.2023581,21.68626761,668,1258.894652,590.8946519
51595,11950,178.342268,386.5175258,178.342268,53.85920271,53.85920271,,208.1752577,208.1752577
51600,24200,256.1851936,293.411818,457.1851936,12.6875,0,201,37.22662441,0
